x,y,height
14,-4,7
14,-3,7
14,-2,7
14,-1,7
14,0,7
14,1,7
14,2,8
14,3,8
14,4,8
14,5,8
14,6,8
14,7,8
14,8,8
14,9,8
14,10,8
14,11,8
14,12,8
14,13,7
14,14,7
14,15,7
14,16,7
14,17,7
14,18,7
14,19,7
14,20,7
14,21,7
14,22,7
14,23,7
14,24,7
14,25,7
14,26,7
14,27,7
14,28,7
14,29,7
14,30,7
14,31,6
14,32,4
14,33,1
14,34,-2
14,35,-4
14,36,-5
14,37,-6
14,38,-6
14,39,-6
14,40,-5
14,41,-5
14,42,-5
14,43,-5
14,44,-5
14,45,-5
14,46,-5
14,47,-5
14,48,-5
14,49,-5
14,50,-5
14,51,-5
14,52,-5
14,53,-5
14,54,-5
14,55,-5
14,56,-5
14,57,-5
14,58,-5
14,59,-5
14,60,-5
15,-60,-5
15,-59,-5
15,-58,-5
15,-57,-5
15,-56,-5
15,-55,-5
15,-54,-5
15,-53,-5
15,-52,-5
15,-51,-5
15,-50,-5
15,-49,-5
15,-48,-5
15,-47,-5
15,-46,-5
15,-45,-5
15,-44,-5
15,-43,-5
15,-42,-5
15,-41,-5
15,-40,-5
15,-39,-5
15,-38,-5
15,-37,-5
15,-36,-5
15,-35,-5
15,-34,-5
15,-33,-5
15,-32,-5
15,-31,-5
15,-30,-5
15,-29,-4
15,-28,-3
15,-27,0
15,-26,3
15,-25,5
15,-24,7
15,-23,7
15,-22,7
15,-21,7
15,-20,7
15,-19,7
15,-18,7
15,-17,7
15,-16,7
15,-15,7
15,-14,7
15,-13,7
15,-12,7
15,-11,7
15,-10,7
15,-9,7
15,-8,7
15,-7,7
15,-6,7
15,-5,7
15,-4,7
15,-3,8
15,-2,8
15,-1,8
15,0,8
15,1,8
15,2,8
15,3,8
15,4,8
15,5,8
15,6,8
15,7,8
15,8,8
15,9,8
15,10,8
15,11,8
15,12,8
15,13,8
15,14,8
15,15,7
15,16,7
15,17,7
15,18,7
15,19,7
15,20,7
15,21,7
15,22,7
15,23,7
15,24,7
15,25,7
15,26,7
15,27,7
15,28,7
15,29,7
15,30,7
15,31,7
15,32,6
15,33,4
15,34,1
15,35,-2
15,36,-4
15,37,-5
15,38,-5
15,39,-5
15,40,-5
15,41,-5
15,42,-5
15,43,-5
15,44,-5
15,45,-5
15,46,-5
15,47,-5
15,48,-5
15,49,-5
15,50,-5
15,51,-5
15,52,-5
15,53,-5
15,54,-5
15,55,-5
15,56,-5
15,57,-5
15,58,-5
15,59,-5
15,60,-5
16,-60,-5
16,-59,-5
16,-58,-5
16,-57,-5
16,-56,-5
16,-55,-5
16,-54,-5
16,-53,-5
16,-52,-5
16,-51,-5
16,-50,-5
16,-49,-5
16,-48,-5
16,-47,-5
16,-46,-5
16,-45,-5
16,-44,-5
16,-43,-5
16,-42,-5
16,-41,-5
16,-40,-5
16,-39,-5
16,-38,-5
16,-37,-5
16,-36,-5
16,-35,-5
16,-34,-5
16,-33,-5
16,-32,-5
16,-31,-4
16,-30,-3
16,-29,-1
16,-28,1
16,-27,4
16,-26,6
16,-25,7
16,-24,7
16,-23,7
16,-22,7
16,-21,7
16,-20,7
16,-19,7
16,-18,7
16,-17,7
16,-16,7
16,-15,7
16,-14,7
16,-13,7
16,-12,7
16,-11,7
16,-10,7
16,-9,7
16,-8,7
16,-7,8
16,-6,8
16,-5,8
16,-4,8
16,-3,8
16,-2,8
16,-1,8
16,0,8
16,1,8
16,2,8
16,3,8
16,4,8
16,5,8
16,6,8
16,7,8
16,8,8
16,9,8
16,10,8
16,11,8
16,12,8
16,13,8
16,14,8
16,15,8
16,16,7
16,17,7
16,18,7
16,19,7
16,20,7
16,21,7
16,22,7
16,23,7
16,24,7
16,25,7
16,26,7
16,27,7
16,28,7
16,29,7
16,30,7
16,31,7
16,32,7
16,33,5
16,34,2
16,35,-1
16,36,-4
16,37,-5
16,38,-5
16,39,-5
16,40,-5
16,41,-5
16,42,-5
16,43,-4
16,44,-4
16,45,-4
16,46,-4
16,47,-4
16,48,-4
16,49,-4
16,50,-4
16,51,-4
16,52,-4
16,53,-5
16,54,-5
16,55,-5
16,56,-5
16,57,-5
16,58,-5
16,59,-5
16,60,-5
17,-60,-5
17,-59,-5
17,-58,-4
17,-57,-4
17,-56,-4
17,-55,-4
17,-54,-5
17,-53,-5
17,-52,-5
17,-51,-5
17,-50,-5
17,-49,-5
17,-48,-5
17,-47,-5
17,-46,-5
17,-45,-5
17,-44,-5
17,-43,-5
17,-42,-5
17,-41,-5
17,-40,-5
17,-39,-5
17,-38,-5
17,-37,-5
17,-36,-5
17,-35,-5
17,-34,-4
17,-33,-3
17,-32,-2
17,-31,0
17,-30,2
17,-29,3
17,-28,5
17,-27,6
17,-26,7
17,-25,7
17,-24,7
17,-23,7
17,-22,7
17,-21,7
17,-20,7
17,-19,7
17,-18,7
17,-17,7
17,-16,7
17,-15,7
17,-14,7
17,-13,7
17,-12,7
17,-11,7
17,-10,7
17,-9,8
17,-8,8
17,-7,8
17,-6,8
17,-5,8
17,-4,8
17,-3,8
17,-2,8
17,-1,8
17,0,8
17,1,8
17,2,8
17,3,8
17,4,8
17,5,8
17,6,8
17,7,8
17,8,8
17,9,8
17,10,8
17,11,8
17,12,8
17,13,8
17,14,8
17,15,8
17,16,7
17,17,7
17,18,7
17,19,7
17,20,7
17,21,7
17,22,7
17,23,7
17,24,7
17,25,7
17,26,7
17,27,7
17,28,7
17,29,7
17,30,7
17,31,7
17,32,6
17,33,4
17,34,1
17,35,-2
17,36,-4
17,37,-5
17,38,-5
17,39,-5
17,40,-4
17,41,-4
17,42,-4
17,43,-4
17,44,-4
17,45,-4
17,46,-4
17,47,-4
17,48,-4
17,49,-4
17,50,-4
17,51,-4
17,52,-4
17,53,-4
17,54,-4
17,55,-4
17,56,-5
17,57,-5
17,58,-4
17,59,-4
17,60,-5
18,-60,-5
18,-59,-4
18,-58,-4
18,-57,-4
18,-56,-4
18,-55,-4
18,-54,-4
18,-53,-4
18,-52,-4
18,-51,-4
18,-50,-5
18,-49,-5
18,-48,-5
18,-47,-5
18,-46,-5
18,-45,-5
18,-44,-5
18,-43,-5
18,-42,-5
18,-41,-5
18,-40,-5
18,-39,-5
18,-38,-5
18,-37,-5
18,-36,-5
18,-35,-4
18,-34,-2
18,-33,0
18,-32,2
18,-31,4
18,-30,6
18,-29,7
18,-28,7
18,-27,7
18,-26,7
18,-25,7
18,-24,7
18,-23,7
18,-22,7
18,-21,7
18,-20,7
18,-19,7
18,-18,7
18,-17,7
18,-16,7
18,-15,7
18,-14,7
18,-13,7
18,-12,8
18,-11,8
18,-10,8
18,-9,8
18,-8,8
18,-7,8
18,-6,8
18,-5,8
18,-4,8
18,-3,8
18,-2,8
18,-1,8
18,0,8
18,1,8
18,2,8
18,3,7
18,4,8
18,5,8
18,6,8
18,7,8
18,8,8
18,9,8
18,10,8
18,11,8
18,12,8
18,13,8
18,14,8
18,15,8
18,16,8
18,17,7
18,18,7
18,19,7
18,20,7
18,21,7
18,22,7
18,23,7
18,24,7
18,25,7
18,26,7
18,27,7
18,28,7
18,29,7
18,30,7
18,31,7
18,32,5
18,33,2
18,34,-1
18,35,-4
18,36,-5
18,37,-5
18,38,-5
18,39,-5
18,40,-4
18,41,-4
18,42,-4
18,43,-4
18,44,-4
18,45,-4
18,46,-4
18,47,-4
18,48,-4
18,49,-4
18,50,-4
18,51,-4
18,52,-4
18,53,-4
18,54,-4
18,55,-4
18,56,-4
18,57,-4
18,58,-4
18,59,-4
18,60,-4
19,-60,-4
19,-59,-4
19,-58,-4
19,-57,-4
19,-56,-4
19,-55,-4
19,-54,-4
19,-53,-4
19,-52,-4
19,-51,-4
19,-50,-4
19,-49,-4
19,-48,-5
19,-47,-5
19,-46,-5
19,-45,-5
19,-44,-5
19,-43,-5
19,-42,-5
19,-41,-5
19,-40,-5
19,-39,-5
19,-38,-5
19,-37,-5
19,-36,-4
19,-35,-2
19,-34,1
19,-33,4
19,-32,6
19,-31,7
19,-30,7
19,-29,7
19,-28,7
19,-27,7
19,-26,7
19,-25,7
19,-24,7
19,-23,7
19,-22,7
19,-21,7
19,-20,7
19,-19,7
19,-18,7
19,-17,7
19,-16,7
19,-15,7
19,-14,8
19,-13,8
19,-12,8
19,-11,8
19,-10,8
19,-9,8
19,-8,8
19,-7,8
19,-6,8
19,-5,8
19,-4,8
19,-3,8
19,-2,8
19,-1,8
19,0,8
19,1,8
19,2,8
19,3,8
19,4,8
19,5,8
19,6,8
19,7,8
19,8,8
19,9,8
19,10,8
19,11,8
19,12,8
19,13,8
19,14,8
19,15,8
19,16,8
19,17,7
19,18,7
19,19,7
19,20,7
19,21,7
19,22,7
19,23,7
19,24,7
19,25,7
19,26,7
19,27,7
19,28,7
19,29,7
19,30,7
19,31,6
19,32,3
19,33,0
19,34,-3
19,35,-5
19,36,-5
19,37,-5
19,38,-5
19,39,-5
19,40,-4
19,41,-4
19,42,-4
19,43,-4
19,44,-4
19,45,-4
19,46,-4
19,47,-4
19,48,-4
19,49,-4
19,50,-4
19,51,-4
19,52,-4
19,53,-4
19,54,-4
19,55,-4
19,56,-4
19,57,-4
19,58,-4
19,59,-4
19,60,-4
20,-60,-4
20,-59,-4
20,-58,-4
20,-57,-4
20,-56,-4
20,-55,-4
20,-54,-4
20,-53,-4
20,-52,-4
20,-51,-4
20,-50,-4
20,-49,-4
20,-48,-4
20,-47,-5
20,-46,-5
20,-45,-5
20,-44,-5
20,-43,-5
20,-42,-5
20,-41,-5
20,-40,-5
20,-39,-5
20,-38,-5
20,-37,-4
20,-36,-2
20,-35,1
20,-34,4
20,-33,6
20,-32,7
20,-31,7
20,-30,7
20,-29,7
20,-28,7
20,-27,7
20,-26,7
20,-25,7
20,-24,7
20,-23,7
20,-22,7
20,-21,7
20,-20,7
20,-19,7
20,-18,7
20,-17,7
20,-16,8
20,-15,8
20,-14,8
20,-13,8
20,-12,8
20,-11,8
20,-10,8
20,-9,8
20,-8,8
20,-7,8
20,-6,8
20,-5,8
20,-4,8
20,-3,8
20,-2,8
20,-1,8
20,0,8
20,1,8
20,2,8
20,3,8
20,4,8
20,5,8
20,6,8
20,7,8
20,8,8
20,9,8
20,10,8
20,11,8
20,12,8
20,13,8
20,14,8
20,15,8
20,16,8
20,17,7
20,18,7
20,19,7
20,20,7
20,21,7
20,22,7
20,23,7
20,24,7
20,25,7
20,26,7
20,27,7
20,28,7
20,29,7
20,30,6
20,31,4
20,32,1
20,33,-2
20,34,-4
20,35,-5
20,36,-5
20,37,-5
20,38,-5
20,39,-4
20,40,-4
20,41,-4
20,42,-4
20,43,-4
20,44,-4
20,45,-4
20,46,-4
20,47,-4
20,48,-4
20,49,-4
20,50,-4
20,51,-4
20,52,-4
20,53,-4
20,54,-4
20,55,-4
20,56,-4
20,57,-4
20,58,-4
20,59,-5
20,60,-5
21,-60,-4
21,-59,-4
21,-58,-4
21,-57,-4
21,-56,-4
21,-55,-4
21,-54,-4
21,-53,-4
21,-52,-4
21,-51,-4
21,-50,-4
21,-49,-4
21,-48,-4
21,-47,-4
21,-46,-4
21,-45,-5
21,-44,-5
21,-43,-5
21,-42,-5
21,-41,-5
21,-40,-5
21,-39,-5
21,-38,-4
21,-37,-1
21,-36,1
21,-35,4
21,-34,6
21,-33,7
21,-32,7
21,-31,7
21,-30,7
21,-29,7
21,-28,7
21,-27,7
21,-26,7
21,-25,7
21,-24,7
21,-23,7
21,-22,7
21,-21,7
21,-20,7
21,-19,7
21,-18,7
21,-17,7
21,-16,8
21,-15,8
21,-14,8
21,-13,8
21,-12,8
21,-11,8
21,-10,8
21,-9,8
21,-8,8
21,-7,8
21,-6,8
21,-5,8
21,-4,8
21,-3,8
21,-2,8
21,-1,8
21,0,8
21,1,8
21,2,8
21,3,8
21,4,8
21,5,8
21,6,8
21,7,8
21,8,8
21,9,8
21,10,8
21,11,8
21,12,8
21,13,8
21,14,7
21,15,7
21,16,7
21,17,7
21,18,7
21,19,7
21,20,7
21,21,7
21,22,7
21,23,7
21,24,7
21,25,7
21,26,7
21,27,7
21,28,7
21,29,6
21,30,4
21,31,1
21,32,-2
21,33,-4
21,34,-5
21,35,-5
21,36,-5
21,37,-5
21,38,-5
21,39,-5
21,40,-4
21,41,-4
21,42,-4
21,43,-4
21,44,-4
21,45,-4
21,46,-4
21,47,-4
21,48,-4
21,49,-4
21,50,-4
21,51,-4
21,52,-4
21,53,-4
21,54,-4
21,55,-4
21,56,-4
21,57,-4
21,58,-4
21,59,-4
21,60,-4
22,-60,-4
22,-59,-4
22,-58,-4
22,-57,-4
22,-56,-4
22,-55,-4
22,-54,-4
22,-53,-4
22,-52,-4
22,-51,-4
22,-50,-4
22,-49,-4
22,-48,-4
22,-47,-4
22,-46,-4
22,-45,-4
22,-44,-5
22,-43,-5
22,-42,-5
22,-41,-5
22,-40,-4
22,-39,-3
22,-38,-1
22,-37,2
22,-36,4
22,-35,6
22,-34,7
22,-33,7
22,-32,7
22,-31,7
22,-30,7
22,-29,7
22,-28,7
22,-27,7
22,-26,7
22,-25,7
22,-24,7
22,-23,7
22,-22,7
22,-21,7
22,-20,7
22,-19,7
22,-18,7
22,-17,7
22,-16,8
22,-15,8
22,-14,8
22,-13,8
22,-12,8
22,-11,8
22,-10,8
22,-9,8
22,-8,8
22,-7,8
22,-6,8
22,-5,8
22,-4,8
22,-3,8
22,-2,8
22,-1,8
22,0,8
22,1,8
22,2,8
22,3,8
22,4,8
22,5,8
22,6,8
22,7,8
22,8,8
22,9,7
22,10,7
22,11,7
22,12,7
22,13,7
22,14,7
22,15,7
22,16,7
22,17,7
22,18,7
22,19,7
22,20,7
22,21,7
22,22,7
22,23,7
22,24,7
22,25,7
22,26,7
22,27,7
22,28,7
22,29,5
22,30,2
22,31,-1
22,32,-4
22,33,-5
22,34,-5
22,35,-5
22,36,-5
22,37,-5
22,38,-5
22,39,-5
22,40,-5
22,41,-4
22,42,-4
22,43,-4
22,44,-4
22,45,-4
22,46,-4
22,47,-4
22,48,-4
22,49,-4
22,50,-4
22,51,-4
22,52,-4
22,53,-4
22,54,-4
22,55,-4
22,56,-4
22,57,-4
22,58,-3
22,59,-3
22,60,-3
23,-60,-4
23,-59,-4
23,-58,-4
23,-57,-4
23,-56,-4
23,-55,-4
23,-54,-4
23,-53,-4
23,-52,-4
23,-51,-4
23,-50,-4
23,-49,-4
23,-48,-4
23,-47,-4
23,-46,-4
23,-45,-4
23,-44,-4
23,-43,-5
23,-42,-5
23,-41,-5
23,-40,-3
23,-39,-1
23,-38,2
23,-37,4
23,-36,6
23,-35,7
23,-34,7
23,-33,7
23,-32,7
23,-31,7
23,-30,7
23,-29,7
23,-28,7
23,-27,7
23,-26,7
23,-25,7
23,-24,7
23,-23,7
23,-22,7
23,-21,7
23,-20,7
23,-19,7
23,-18,7
23,-17,7
23,-16,8
23,-15,8
23,-14,8
23,-13,8
23,-12,8
23,-11,8
23,-10,8
23,-9,8
23,-8,8
23,-7,8
23,-6,8
23,-5,8
23,-4,8
23,-3,8
23,-2,8
23,-1,8
23,0,8
23,1,8
23,2,8
23,3,8
23,4,8
23,5,8
23,6,8
23,7,8
23,8,7
23,9,7
23,10,7
23,11,7
23,12,7
23,13,7
23,14,7
23,15,7
23,16,7
23,17,7
23,18,7
23,19,7
23,20,7
23,21,7
23,22,7
23,23,7
23,24,7
23,25,7
23,26,7
23,27,7
23,28,5
23,29,2
23,30,-1
23,31,-4
23,32,-5
23,33,-5
23,34,-5
23,35,-5
23,36,-5
23,37,-5
23,38,-5
23,39,-5
23,40,-5
23,41,-4
23,42,-4
23,43,-4
23,44,-4
23,45,-4
23,46,-4
23,47,-4
23,48,-4
23,49,-4
23,50,-4
23,51,-4
23,52,-4
23,53,-4
23,54,-4
23,55,-4
23,56,-3
23,57,-3
23,58,-4
23,59,-4
23,60,-4
24,-60,-4
24,-59,-4
24,-58,-4
24,-57,-4
24,-56,-4
24,-55,-4
24,-54,-4
24,-53,-4
24,-52,-4
24,-51,-4
24,-50,-4
24,-49,-4
24,-48,-4
24,-47,-4
24,-46,-4
24,-45,-4
24,-44,-4
24,-43,-5
24,-42,-4
24,-41,-3
24,-40,-1
24,-39,2
24,-38,4
24,-37,6
24,-36,7
24,-35,7
24,-34,7
24,-33,7
24,-32,7
24,-31,7
24,-30,7
24,-29,7
24,-28,7
24,-27,7
24,-26,7
24,-25,7
24,-24,7
24,-23,7
24,-22,7
24,-21,7
24,-20,7
24,-19,7
24,-18,7
24,-17,7
24,-16,7
24,-15,8
24,-14,8
24,-13,8
24,-12,8
24,-11,8
24,-10,8
24,-9,8
24,-8,8
24,-7,8
24,-6,8
24,-5,8
24,-4,8
24,-3,8
24,-2,8
24,-1,8
24,0,8
24,1,8
24,2,8
24,3,8
24,4,8
24,5,8
24,6,8
24,7,8
24,8,7
24,9,7
24,10,7
24,11,7
24,12,7
24,13,7
24,14,7
24,15,7
24,16,7
24,17,7
24,18,7
24,19,7
24,20,7
24,21,7
24,22,7
24,23,7
24,24,7
24,25,7
24,26,7
24,27,5
24,28,2
24,29,-1
24,30,-3
24,31,-5
24,32,-5
24,33,-5
24,34,-5
24,35,-5
24,36,-5
24,37,-5
24,38,-5
24,39,-5
24,40,-5
24,41,-5
24,42,-4
24,43,-4
24,44,-4
24,45,-4
24,46,-4
24,47,-4
24,48,-4
24,49,-4
24,50,-4
24,51,-4
24,52,-4
24,53,-4
24,54,-3
24,55,-3
24,56,-3
24,57,-4
24,58,-5
24,59,-5
24,60,-5
25,-60,-4
25,-59,-4
25,-58,-4
25,-57,-4
25,-56,-4
25,-55,-4
25,-54,-4
25,-53,-4
25,-52,-4
25,-51,-4
25,-50,-4
25,-49,-4
25,-48,-4
25,-47,-4
25,-46,-4
25,-45,-5
25,-44,-5
25,-43,-5
25,-42,-4
25,-41,-1
25,-40,2
25,-39,4
25,-38,6
25,-37,7
25,-36,7
25,-35,7
25,-34,7
25,-33,7
25,-32,7
25,-31,7
25,-30,7
25,-29,7
25,-28,7
25,-27,7
25,-26,7
25,-25,7
25,-24,7
25,-23,7
25,-22,7
25,-21,7
25,-20,7
25,-19,7
25,-18,7
25,-17,7
25,-16,7
25,-15,7
25,-14,8
25,-13,8
25,-12,8
25,-11,8
25,-10,8
25,-9,8
25,-8,8
25,-7,8
25,-6,8
25,-5,8
25,-4,8
25,-3,8
25,-2,8
25,-1,8
25,0,8
25,1,8
25,2,8
25,3,8
25,4,8
25,5,8
25,6,8
25,7,8
25,8,7
25,9,7
25,10,7
25,11,7
25,12,7
25,13,7
25,14,7
25,15,7
25,16,7
25,17,7
25,18,7
25,19,7
25,20,7
25,21,7
25,22,7
25,23,7
25,24,7
25,25,7
25,26,5
25,27,2
25,28,-1
25,29,-3
25,30,-5
25,31,-5
25,32,-5
25,33,-5
25,34,-5
25,35,-5
25,36,-5
25,37,-5
25,38,-5
25,39,-5
25,40,-5
25,41,-5
25,42,-5
25,43,-4
25,44,-4
25,45,-4
25,46,-4
25,47,-4
25,48,-4
25,49,-4
25,50,-4
25,51,-4
25,52,-4
25,53,-4
25,54,-4
25,55,-3
25,56,-3
25,57,-4
25,58,-5
25,59,-5
25,60,-5
26,-60,-4
26,-59,-4
26,-58,-4
26,-57,-4
26,-56,-4
26,-55,-5
26,-54,-5
26,-53,-5
26,-52,-5
26,-51,-5
26,-50,-5
26,-49,-5
26,-48,-5
26,-47,-5
26,-46,-5
26,-45,-5
26,-44,-5
26,-43,-4
26,-42,-2
26,-41,0
26,-40,3
26,-39,6
26,-38,7
26,-37,7
26,-36,7
26,-35,7
26,-34,7
26,-33,7
26,-32,7
26,-31,7
26,-30,7
26,-29,7
26,-28,7
26,-27,7
26,-26,7
26,-25,7
26,-24,7
26,-23,7
26,-22,7
26,-21,7
26,-20,7
26,-19,7
26,-18,7
26,-17,7
26,-16,7
26,-15,7
26,-14,7
26,-13,8
26,-12,8
26,-11,8
26,-10,8
26,-9,8
26,-8,8
26,-7,8
26,-6,8
26,-5,8
26,-4,8
26,-3,8
26,-2,8
26,-1,8
26,0,8
26,1,8
26,2,8
26,3,8
26,4,8
26,5,8
26,6,8
26,7,8
26,8,7
26,9,7
26,10,7
26,11,7
26,12,7
26,13,7
26,14,7
26,15,7
26,16,7
26,17,7
26,18,7
26,19,7
26,20,7
26,21,7
26,22,7
26,23,7
26,24,7
26,25,5
26,26,2
26,27,-1
26,28,-3
26,29,-5
26,30,-5
26,31,-5
26,32,-5
26,33,-5
26,34,-5
26,35,-5
26,36,-5
26,37,-5
26,38,-5
26,39,-5
26,40,-5
26,41,-5
26,42,-5
26,43,-5
26,44,-4
26,45,-4
26,46,-4
26,47,-4
26,48,-4
26,49,-4
26,50,-4
26,51,-4
26,52,-4
26,53,-4
26,54,-3
26,55,-3
26,56,-4
26,57,-5
26,58,-5
26,59,-5
26,60,-5
27,-60,-5
27,-59,-5
27,-58,-5
27,-57,-5
27,-56,-5
27,-55,-5
27,-54,-5
27,-53,-5
27,-52,-5
27,-51,-5
27,-50,-5
27,-49,-5
27,-48,-5
27,-47,-5
27,-46,-5
27,-45,-5
27,-44,-5
27,-43,-5
27,-42,-2
27,-41,1
27,-40,4
27,-39,6
27,-38,7
27,-37,7
27,-36,7
27,-35,7
27,-34,7
27,-33,7
27,-32,7
27,-31,7
27,-30,7
27,-29,7
27,-28,7
27,-27,7
27,-26,7
27,-25,7
27,-24,7
27,-23,7
27,-22,7
27,-21,7
27,-20,7
27,-19,7
27,-18,7
27,-17,7
27,-16,7
27,-15,7
27,-14,7
27,-13,7
27,-12,8
27,-11,8
27,-10,8
27,-9,8
27,-8,8
27,-7,8
27,-6,8
27,-5,8
27,-4,8
27,-3,8
27,-2,8
27,-1,8
27,0,8
27,1,8
27,2,8
27,3,8
27,4,8
27,5,8
27,6,8
27,7,8
27,8,7
27,9,7
27,10,7
27,11,7
27,12,7
27,13,7
27,14,7
27,15,7
27,16,7
27,17,7
27,18,7
27,19,7
27,20,7
27,21,7
27,22,7
27,23,6
27,24,4
27,25,1
27,26,-1
27,27,-4
27,28,-5
27,29,-5
27,30,-5
27,31,-5
27,32,-5
27,33,-5
27,34,-5
27,35,-5
27,36,-5
27,37,-5
27,38,-5
27,39,-5
27,40,-5
27,41,-5
27,42,-5
27,43,-5
27,44,-5
27,45,-4
27,46,-4
27,47,-4
27,48,-4
27,49,-4
27,50,-4
27,51,-3
27,52,-3
27,53,-3
27,54,-3
27,55,-4
27,56,-5
27,57,-5
27,58,-5
27,59,-5
27,60,-5
28,-60,-5
28,-59,-5
28,-58,-5
28,-57,-5
28,-56,-5
28,-55,-5
28,-54,-5
28,-53,-5
28,-52,-6
28,-51,-6
28,-50,-6
28,-49,-6
28,-48,-6
28,-47,-6
28,-46,-6
28,-45,-6
28,-44,-6
28,-43,-5
28,-42,-3
28,-41,0
28,-40,4
28,-39,6
28,-38,7
28,-37,7
28,-36,7
28,-35,7
28,-34,7
28,-33,7
28,-32,7
28,-31,7
28,-30,7
28,-29,7
28,-28,7
28,-27,7
28,-26,7
28,-25,7
28,-24,7
28,-23,7
28,-22,7
28,-21,7
28,-20,7
28,-19,7
28,-18,7
28,-17,7
28,-16,7
28,-15,7
28,-14,7
28,-13,7
28,-12,7
28,-11,8
28,-10,8
28,-9,8
28,-8,8
28,-7,8
28,-6,8
28,-5,8
28,-4,8
28,-3,8
28,-2,8
28,-1,8
28,0,8
28,1,8
28,2,8
28,3,8
28,4,8
28,5,8
28,6,8
28,7,7
28,8,7
28,9,7
28,10,7
28,11,7
28,12,7
28,13,7
28,14,7
28,15,7
28,16,7
28,17,7
28,18,7
28,19,7
28,20,7
28,21,6
28,22,5
28,23,3
28,24,1
28,25,-2
28,26,-4
28,27,-5
28,28,-5
28,29,-5
28,30,-5
28,31,-5
28,32,-5
28,33,-5
28,34,-5
28,35,-5
28,36,-5
28,37,-5
28,38,-5
28,39,-5
28,40,-5
28,41,-5
28,42,-5
28,43,-5
28,44,-5
28,45,-5
28,46,-5
28,47,-4
28,48,-4
28,49,-4
28,50,-4
28,51,-5
28,52,-5
28,53,-5
28,54,-5
28,55,-5
28,56,-5
28,57,-5
28,58,-5
28,59,-5
28,60,-5
29,-60,-5
29,-59,-5
29,-58,-5
29,-57,-5
29,-56,-5
29,-55,-5
29,-54,-5
29,-53,-5
29,-52,-5
29,-51,-5
29,-50,-5
29,-49,-6
29,-48,-6
29,-47,-6
29,-46,-6
29,-45,-6
29,-44,-6
29,-43,-5
29,-42,-4
29,-41,-1
29,-40,2
29,-39,5
29,-38,7
29,-37,7
29,-36,7
29,-35,7
29,-34,7
29,-33,7
29,-32,7
29,-31,7
29,-30,7
29,-29,7
29,-28,7
29,-27,7
29,-26,7
29,-25,7
29,-24,7
29,-23,7
29,-22,7
29,-21,7
29,-20,7
29,-19,7
29,-18,7
29,-17,7
29,-16,7
29,-15,7
29,-14,7
29,-13,7
29,-12,7
29,-11,7
29,-10,7
29,-9,8
29,-8,8
29,-7,8
29,-6,8
29,-5,8
29,-4,8
29,-3,8
29,-2,8
29,-1,8
29,0,8
29,1,8
29,2,8
29,3,8
29,4,8
29,5,8
29,6,8
29,7,7
29,8,7
29,9,7
29,10,7
29,11,7
29,12,7
29,13,7
29,14,7
29,15,7
29,16,7
29,17,7
29,18,7
29,19,6
29,20,4
29,21,2
29,22,0
29,23,-2
29,24,-3
29,25,-5
29,26,-5
29,27,-5
29,28,-5
29,29,-5
29,30,-5
29,31,-5
29,32,-5
29,33,-5
29,34,-5
29,35,-5
29,36,-5
29,37,-5
29,38,-5
29,39,-5
29,40,-5
29,41,-5
29,42,-5
29,43,-5
29,44,-5
29,45,-5
29,46,-5
29,47,-5
29,48,-5
29,49,-5
29,50,-5
29,51,-5
29,52,-5
29,53,-5
29,54,-5
29,55,-5
29,56,-5
29,57,-5
29,58,-5
29,59,-4
29,60,-4
30,-60,-5
30,-59,-5
30,-58,-5
30,-57,-5
30,-56,-5
30,-55,-5
30,-54,-5
30,-53,-5
30,-52,-5
30,-51,-5
30,-50,-5
30,-49,-5
30,-48,-5
30,-47,-5
30,-46,-5
30,-45,-5
30,-44,-6
30,-43,-5
30,-42,-5
30,-41,-3
30,-40,1
30,-39,4
30,-38,6
30,-37,7
30,-36,7
30,-35,7
30,-34,7
30,-33,7
30,-32,7
30,-31,7
30,-30,7
30,-29,7
30,-28,7
30,-27,7
30,-26,7
30,-25,7
30,-24,7
30,-23,7
30,-22,7
30,-21,8
30,-20,8
30,-19,7
30,-18,7
30,-17,7
30,-16,7
30,-15,7
30,-14,7
30,-13,7
30,-12,7
30,-11,7
30,-10,7
30,-9,7
30,-8,8
30,-7,8
30,-6,8
30,-5,8
30,-4,8
30,-3,8
30,-2,8
30,-1,8
30,0,8
30,1,8
30,2,8
30,3,8
30,4,7
30,5,7
30,6,7
30,7,7
30,8,7
30,9,7
30,10,7
30,11,7
30,12,7
30,13,7
30,14,7
30,15,7
30,16,7
30,17,6
30,18,4
30,19,2
30,20,0
30,21,-3
30,22,-4
30,23,-5
30,24,-5
30,25,-5
30,26,-5
30,27,-5
30,28,-5
30,29,-5
30,30,-5
30,31,-5
30,32,-5
30,33,-5
30,34,-5
30,35,-5
30,36,-5
30,37,-5
30,38,-5
30,39,-5
30,40,-5
30,41,-5
30,42,-5
30,43,-5
30,44,-5
30,45,-5
30,46,-5
30,47,-5
30,48,-5
30,49,-5
30,50,-5
30,51,-5
30,52,-5
30,53,-5
30,54,-5
30,55,-5
30,56,-5
30,57,-5
30,58,-5
30,59,-4
30,60,-3
31,-60,-5
31,-59,-5
31,-58,-5
31,-57,-5
31,-56,-5
31,-55,-5
31,-54,-5
31,-53,-5
31,-52,-5
31,-51,-5
31,-50,-5
31,-49,-5
31,-48,-5
31,-47,-5
31,-46,-5
